Country Name,Indicator Name,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Samoa,"Goods imports (BoP, current US$)",66567755.81,66989938.44,70164678.68,77583041.89,89895491.57,87413260.66,68811614.4,80290153.42,90757232.56,100114416.1,96913280.19,115659614.9,,,,,155377338.6,187164399,218855311.8,227095515.7,248994143.4,207861103.2,279989630.8,318672633.3,308429651.3,325370883.1,341315041.9,297784406,312578175.5,320721252.9,332778010.6,356780588.3,285909546.3,337480110.4,403410816.7
Sao Tome and Principe,"Goods imports (BoP, current US$)",14131953.83,13312505.39,13020000,,,,,,,19200000,16880000,21940000,25129816,26619089.6,28228690.4,33572306.4,38365325.11,41600342.7,59239660.63,64866164.42,92153344.13,83763855.32,96195918.52,115681146.3,119140344,128645917.2,144628528.1,118947789.5,119114175.4,127674662.8,132861560.2,126392541.9,116724510.3,152002284.2,
Saudi Arabia,"Goods imports (BoP, current US$)",19778666667,19205333333,21496000000,25936000000,30207466667,25838666667,21296533333,25616266667,25324533333,26334933333,27497866667,25683200000,27704000000,28606972533,29624266667,33867733333,41050400000,54552906667,63829153761,82542387545,1.01454E+11,87077573333,97431136000,1.19961E+11,1.41799E+11,1.53344E+11,1.58462E+11,1.59271E+11,1.27843E+11,1.23401E+11,1.25638E+11,1.40281E+11,1.2592E+11,1.39735E+11,1.75989E+11
Senegal,"Goods imports (BoP, current US$)",955990272.9,1004080460,1164307740,1114045740,1191763398,1086725515,1021983431,1242876803,1263717972,1174471426,1279036749,1373347848,1339887795,1428153051,1596867348,2064163326,2492374757,2885587233,3195402217,4159213869,5617981541,4139458269,4086324669,5136129567,5623105588,5858497254,5784191803,4978895901,4839937434,5987761328,7262295292,7308394815,6985131793,8488546156,
"Serbia, FR(Serbia/Montenegro)","Goods imports (BoP, current US$)",,,,,,,,,,,,,,,,,,,,17778180630,22593225128,14798878351,15328637545,18934902225,18005404512,19501522982,19585489257,16746467423,17630011650,20438139239,23812911198,24661619861,24354887787,31922446209,38197610527
Seychelles,"Goods imports (BoP, current US$)",134961174.3,151824097.7,163829780.5,151183334.6,167056346.9,208586904.8,180345243.1,208127930.1,261087394.7,301213108.9,334632432.9,368681193.6,308935738.2,426912856.2,378758820.6,374209812.1,451409175.5,644553773.5,701765854.7,701887954.2,841109533.8,750667734.2,781249395.2,915003988.2,1028580585,1074649680,1080958115,922387179.6,991044199.1,1215672490,1188055468,1113785021,831756999.8,1022557592,1293695209
Sierra Leone,"Goods imports (BoP, current US$)",138204726.7,160357092.2,140440311.4,138554285.5,139018991.5,187107752.2,188737013.1,168134451.6,226496512.3,71937502.71,88801676.62,86795551.48,136919256.7,165130988.1,254941085.2,310696085.9,274315534.8,361666544,351185597,395446394.5,471211718.1,617504602.1,880749765.6,2056029351,1970531645,1571053462,1634887806,1346816171,972746997,1203303436,1209796837,1388000000,1220994191,1631299996,
Singapore,"Goods imports (BoP, current US$)",40675304670,46012468434,56311129910,61442968366,68386543617,80581964765,96564642570,1.22547E+11,1.3057E+11,1.31824E+11,1.04202E+11,1.12242E+11,1.39178E+11,1.17822E+11,1.19917E+11,1.30652E+11,1.66005E+11,1.9452E+11,2.28273E+11,2.53355E+11,3.12811E+11,2.41627E+11,3.112E+11,3.73189E+11,3.76103E+11,3.79208E+11,3.6392E+11,3.03652E+11,2.83307E+11,3.16206E+11,3.56449E+11,3.44086E+11,3.13526E+11,3.88789E+11,4.43015E+11
Slovak Republic,"Goods imports (BoP, current US$)",,,,,,6364550404,6645385724,8820046416,11106496256,11725210283,13070900680,11310279461,12790625193,14765209108,12390222610,16106039423,36297647499,42128766798,53539385789,64827208845,73089895579,53241486126,61722965497,76148435248,74056739155,79077476250,79435240499,70741066370,72376549064,79043078370,88955987448,85832352025,78967224076,96693493893,1.08603E+11
Slovenia,"Goods imports (BoP, current US$)",,,,,5024300000,5374700000,6526300000,8585700000,8522100000,8559300000,9275100000,9331500000,9897300000,9896200000,10656100000,13451800000,17255900000,19322800000,22779946594,29325305038,32653283387,23330880308,25679392500,30646878470,27423919952,27813032002,28792787164,24929034760,25845544576,30250682418,34865344809,34374188848,31198976576,40598420896,47142551105
Solomon Islands,"Goods imports (BoP, current US$)",104633016.1,94277024.15,77349450,91979003.59,87428708.04,136868412.2,142220916.9,154525969.6,150545724.7,184533431.4,159895368.9,110042251.1,92337666.87,85341092.1,69133020.48,93846693.18,121412036.5,185089309.7,195432485.8,261137691.7,278595411.1,239039382.1,360330983.3,423036437.3,434106326.7,464579248.1,460074616.1,437476638.2,419356622.5,462136305.3,529444049,497282604.4,404024803.8,468455948.3,546251467
South Africa,"Goods imports (BoP, current US$)",17539033344,17111118096,17194357489,17176841210,18235208119,18477770682,21842503229,27392615335,27555676280,28837963097,27196096063,24511011106,27224781269,25798789397,27015972737,35269522255,48518409668,56572087211,69627035138,81261994580,90963153091,66882012031,83568196428,1.02758E+11,1.04852E+11,1.04183E+11,99065379333,85080679729,74647453681,83221010507,92419622906,87440449869,67740875529,91288484887,1.09462E+11
Spain,"Goods imports (BoP, current US$)",57650272270,67796832318,84815312308,90501341104,96246708830,77019979529,88817177645,1.12107E+11,1.18909E+11,1.21414E+11,1.32569E+11,1.47838E+11,1.5578E+11,1.54885E+11,1.64587E+11,2.06721E+11,2.56922E+11,2.83552E+11,3.22369E+11,3.91343E+11,4.15496E+11,2.88499E+11,3.18033E+11,3.6413E+11,3.27487E+11,3.33352E+11,3.49751E+11,3.03444E+11,3.0285E+11,3.42516E+11,3.78524E+11,3.59763E+11,3.13406E+11,4.02117E+11,4.73531E+11
Sri Lanka,"Goods imports (BoP, current US$)",2017541269,2055147363,2325550654,2808020865,3016455972,3527804385,4293368802,4782616788,4894950499,5278279335,5313401640,5365458042,6483560837,5376924000,5495040000,6004782000,7199829000,7976865600,9227610000,10166850000,12682080000,9185940000,12105855000,18241929000,19190203466,18002755385,19416766445,18934596583,19182844730,20979796295,22232726809,19937080206,16055375878,20637417206,18291016521
St. Kitts and Nevis,"Goods imports (BoP, current US$)",81962962.96,90185185.19,97440740.74,97048148.15,84151851.85,94566666.67,98266666.67,117122222.2,131925925.9,130955555.6,130988888.9,135188888.9,172670370.4,166580740.7,177584466.7,175641677,160819499.3,185212585.2,219574230.7,242953829.6,311912635.6,265692834.1,252676000.7,246358510.4,227743385.2,251254418.9,290345466.4,310437049.4,334315393.7,332406311.4,354965145,349766465.6,275017037.8,255433149.4,
St. Lucia,"Goods imports (BoP, current US$)",194481481.5,240888888.9,238774074.1,261392592.6,270837037,264000000,265622222.2,269377777.8,267403703.7,292374074.1,295055555.6,312007407.4,312459259.3,272074074.1,271900000,354502222.2,348013136.7,418122001.1,520978167,541697641.9,604820344.4,457960988.5,582991851.9,613234973,566366263.7,496660750.4,552043723.4,501801620.2,575931606.6,576407916.4,579723508.7,526541852.1,443964633.7,529707857.4,721222215.3
St. Vincent and the Grenadines,"Goods imports (BoP, current US$)",107592592.6,112555555.6,120407407.4,120351851.9,116870370.4,118114814.8,115433333.3,119366666.7,128070370.4,152614814.8,169959259.3,177051851.9,144355555.6,151969629.6,157767407.4,176804174.1,198974420,212390947.4,237681811.5,287911115.6,328679184.8,293808191.1,297716849.3,292283972.2,315019621.9,333464661.9,319556664.4,294759676.6,295146708.1,290921838.2,311755232.6,295442786.4,283018768,328447329.3,391863375.9
Suriname,"Goods imports (BoP, current US$)",,,,,,,,,,,,,,,,,,1189100000,902600000,1044800000,1406700000,1390700000,1397900000,1679077911,1971541459,2125636879,1965641551,1973127676,1202419859,1210548912,1402852987,1597629355,1282467974,1338490718,1701415508
Sweden,"Goods imports (BoP, current US$)",44487370049,47053517534,53432614713,48185384294,48642345680,41800822224,50641231643,63925590887,66053426253,65194776020,68566956415,68007214263,72038724285,63063982065,66634787490,82651603150,98735000252,1.09982E+11,1.2694E+11,1.51731E+11,1.67702E+11,1.18526E+11,1.45834E+11,1.74403E+11,1.62317E+11,1.61064E+11,1.63103E+11,1.39714E+11,1.41827E+11,1.54381E+11,1.69594E+11,1.58728E+11,1.49271E+11,1.83891E+11,1.98304E+11
Switzerland,"Goods imports (BoP, current US$)",68358504750,70747795154,85186930293,78835745838,80134818467,73832015660,79279167211,93879545046,93674879334,92301905066,92848667795,90943747851,93626343789,95428742725,95393253177,1.0983E+11,1.23503E+11,1.42956E+11,1.57947E+11,1.83497E+11,2.25313E+11,2.04203E+11,2.42653E+11,3.15876E+11,2.91813E+11,3.18814E+11,2.72906E+11,2.48541E+11,2.65226E+11,2.64235E+11,2.73435E+11,2.71484E+11,2.89979E+11,3.22198E+11,3.54492E+11
Syrian Arab Republic,"Goods imports (BoP, current US$)",1986300000,1820600000,2062400000,2354000000,2941000000,3512000000,4604000000,4004000000,4516000000,3603000000,3320000000,3590000000,3723000000,4282000000,4458000000,4382000000,6957000000,8742000000,9359000000,12276793014,16107236177,13932561664,15875729420,,,,,,,,,,,,
Tajikistan,"Goods imports (BoP, current US$)",,,,,,,,,,,,,,,822901200,1025731700,1232433300,1134008482,1570072043,2560144301,3431198664,2542645738,2932161065,3605477157,4405666272,4559820512,3598706118,2862361739,2552831866,2389722921,2763576664,2921028633,2715509529,3726743920,4575643129
Tanzania,"Goods imports (BoP, current US$)",1032972325,1070123445,1186326485,1229910464,1335163612,1304018956,1309306466,1340000463,1213129839,1164446659,1365327682,1415401758,1367602534,1560343485,1511324749,1933462631,2482838742,2997570097,3864107447,4860636642,7012313968,5834146861,7165517771,9827484000,10319134708,11029118698,10917798123,9843050677,8463634731,7551706464,8483088863,8793072660,7888959226,,
Thailand,"Goods imports (BoP, current US$)",17855538839,22749749579,29561306472,34221419667,36260437952,40694407585,48204055346,63414719171,63896558223,55084321744,36514982915,42761773328,56192998494,54538841091,57008216534,66908728391,84193477426,1.0596E+11,1.14272E+11,1.24618E+11,1.57885E+11,1.20562E+11,1.66225E+11,2.09213E+11,2.27625E+11,2.27416E+11,2.09422E+11,1.87248E+11,1.77711E+11,2.01107E+11,2.2872E+11,2.15976E+11,1.86582E+11,2.3821E+11,2.74561E+11
Togo,"Goods imports (BoP, current US$)",504461636.9,470125699.7,602725755.4,567004901.4,547444233.6,375289701.7,365515640.6,506462580.8,567771713.7,530521241.4,553445237.5,489598778.5,485660554.6,516515826.7,578262911.2,756140511.1,854768616,917788762.2,949909813,1073394414,1312540697,1320457990,1425779756,2022459224,1851212313,2393130704,2215378829,2044085022,2001177777,1662373053,1863487912,1811991883,1951337518,,
Tonga,"Goods imports (BoP, current US$)",44056304.68,48020469.43,49449745.52,51421434.16,50718311.65,49496871.22,64611167.5,,,,,,,61955089.23,71825823.8,73725193.38,91486436.93,109642849.1,122514461.7,138193603.6,173298304.1,187951847.2,177790799.3,203471141.7,203290192.4,187411828,187726636.9,202351328.5,192769959.6,206077795.4,216864500.8,221335034.7,209204114.6,213733088.9,216173563.2
Trinidad and Tobago,"Goods imports (BoP, current US$)",1064195122,1045247059,947552941.2,1210282353,995623529.4,952907472.5,1036586232,1868473685,1971635337,2976592686,2998869141,2731900000,3305500175,3576400191,3672500000,3899000000,4877200000,5709800000,6490800000,7662300000,9551100000,6962600000,6481400000,8578583635,9231945091,9276000365,7919316855,7529492995,7088732657,6451700898,6617224458,6032462518,5018815270,6370110185,7506166662
Tunisia,"Goods imports (BoP, current US$)",3496135967,4137694931,5192789374,4894979474,6078468322,5810259944,6210245785,7458630716,7279576060,7514185172,7875474763,8014499779,8093043616,8996933022,8980587077,10296801733,12280376833,12594481412,14202062320,18023529718,23193680380,18117420525,21005449211,22623012537,23101922348,22981078073,23525291943,19177467661,18463633401,19679427963,21608115256,20499187805,17369692696,21475582699,
Turkey,"Goods imports (BoP, current US$)",13636000000,15891000000,22453000000,20947000000,22942000000,29655000000,22524000000,35089000000,42331000000,47158000000,44779000000,38802000000,52882000000,38092000000,47109000000,65883000000,91271000000,1.11445E+11,1.34672E+11,1.6221E+11,1.93823E+11,1.34494E+11,1.77317E+11,2.31552E+11,2.27315E+11,2.49282E+11,2.39865E+11,2.03874E+11,1.92568E+11,2.27789E+11,2.19635E+11,1.98981E+11,2.06252E+11,2.53999E+11,3.43087E+11
Turkmenistan,"Goods imports (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Isl.,"Goods imports (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,404150715,394887053,377851700,418419900,469812400,,,,
Tuvalu,"Goods imports (BoP, current US$)",,,,,,,,,,,,,,16739572.03,7749621.819,5629695.341,10079563.96,10698493.35,9680425.834,9759993.808,9615960.735,23658983.8,18410507.58,21127337.36,22169783.52,15672793.04,15174559.11,31488198.9,38164178.5,19761806.42,19739874.26,33852441.05,27188204.68,26980322.31,
Uganda,"Goods imports (BoP, current US$)",523500000,588300000,491000000,377100000,421900000,478300000,714200000,926810000,986890000,1042550000,1166340000,989100000,949700000,975442664,1040755111,1197471518,1426754848,1745567084,2215576096,2958178296,4042765531,3835242750,4375690952,4996718344,5261545011,4974117846,5099616713,4955391275,4518348322,5164346928,6089658328,6850211681,7098121798,7540267931,
Ukraine,"Goods imports (BoP, current US$)",,,,,,,15705000000,15509000000,18004000000,19589000000,15237000000,11945000000,13907000000,15789000000,16616000000,21555000000,27839000000,34377000000,42220000000,57753000000,80640000000,42477000000,56896000000,80414000000,86273000000,81234000000,57680000000,38875000000,40502000000,49364000000,56055000000,60352000000,51921000000,69755000000,55551000000
United Arab Emirates,"Goods imports (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,"Goods imports (BoP, current US$)",1.82017E+11,1.92056E+11,2.15353E+11,2.01674E+11,2.12698E+11,2.02961E+11,2.24135E+11,2.61324E+11,2.82475E+11,3.01739E+11,3.07851E+11,3.23206E+11,3.42878E+11,3.44435E+11,3.63253E+11,4.00689E+11,4.73197E+11,5.20012E+11,6.03863E+11,6.33295E+11,6.46102E+11,4.94055E+11,5.63031E+11,6.49701E+11,6.46907E+11,6.62394E+11,6.90332E+11,6.2056E+11,5.9128E+11,6.16785E+11,6.58869E+11,6.53725E+11,5.67185E+11,6.77307E+11,7.96843E+11
United States,"Goods imports (BoP, current US$)",4.47188E+11,4.77679E+11,4.9844E+11,4.91017E+11,5.36528E+11,5.89394E+11,6.6869E+11,7.49374E+11,8.03113E+11,8.76794E+11,9.18637E+11,1.03559E+12,1.23172E+12,1.1537E+12,1.17328E+12,1.27209E+12,1.48835E+12,1.69582E+12,1.87819E+12,1.98635E+12,2.14129E+12,1.58003E+12,1.93895E+12,2.23988E+12,2.30375E+12,2.29425E+12,2.38548E+12,2.27325E+12,2.2072E+12,2.35634E+12,2.55566E+12,2.51236E+12,2.34673E+12,2.84939E+12,3.27294E+12
Uruguay,"Goods imports (BoP, current US$)",1112200000,1136200000,1266900000,1543700000,1923200000,2118300000,2623600000,2710600000,3135400000,3497500000,3601400000,3187200000,3311107520,2914816963,1873809469,2097762570,2992224251,3753258700,4898461245,5645390773,8809677483,6895687745,8557692819,10704280844,12785975588,12389355177,12039964962,10101325718,8562427320,9165094618,9393513320,8752676956,7903627989,11211323528,13613239480
Uzbekistan,"Goods imports (BoP, current US$)",,,,,,,,,,,,,,,,,,3402908420,4183680613,6276664574,8926385463,9125753174,9984977680,12473030780,13345641559,13962042683,13514094326,11575963791,11037273348,12377319712,18252445319,21189951961,19048314709,22908690100,28309158259
Vanuatu,"Goods imports (BoP, current US$)",57891336.64,57920824.45,79337503.14,74011207.45,66786561.4,64707913.77,74681100.25,79436514.87,81107742.71,78994465.1,76225152.08,84455861.03,76935982.14,77961556.33,78444286.68,91801522.39,112995040.6,131146628,147554936.4,176478580.1,317770963,187167720.1,243799272.7,260037317.1,253245944.6,267469959.5,269343096.2,307983998.1,320576597.3,316593947.6,302703329.2,270564213.1,253671600.1,295368097.3,
Venezuela,"Goods imports (BoP, current US$)",12080000000,7333000000,6862000000,10195000000,12807000000,11460000000,8424000000,12007000000,9881000000,14900000000,16622000000,14358000000,16837000000,19203000000,13352000000,10475000000,17013000000,24002000000,33547000000,47368000000,51169000000,41584000000,41702000000,52543000000,65917000000,57151000000,47223000000,33276000000,16338000000,,,,,,
Vietnam,"Goods imports (BoP, current US$)",,,,,,,,,10030000000,10432000000,10350000000,10568000000,14073000000,14546000000,17760000000,22730000000,28772000000,34886189000,42601559000,58999100000,75468000000,64703000000,77373000000,97356000000,1.04781E+11,1.23319E+11,1.38091E+11,1.54643E+11,1.65539E+11,2.04273E+11,2.27157E+11,2.42695E+11,2.51921E+11,3.1845E+11,3.45587E+11
Yemen,"Goods imports (BoP, current US$)",,,,,,,,,,,,,,,,,,4712889914,5926110000,7490260000,9333770000,7867820000,8472912000,8542538288,11354487265,10755930481,12500240800,6422776000,6798280800,,,,,,
Zambia,"Goods imports (BoP, current US$)",687200000,773600000,1511000000,752200000,,,,,,1056000000,971000000,870000000,977690000,1252930000,1203990000,1392530000,1726940000,2160746100,2635803000,3610543500,4554252761,3413402100,4709901003,6454224834,7925533924,9195362059,8594794743,7436213013,6538529821,7255368979,8515497781,6501712345,4786845598,6385838009,8135856178
Zimbabwe,"Goods imports (BoP, current US$)",1162283525,1316810351,1503474929,1643875521,1780059081,1485292209,1795267133,,,,,,,,,,,,,,,2704954926,5080811857,7453336794,6610421644,6495816199,5964707117,5691009109,4925507345,5090623889,6616035197,4489260958,4719667752,,
